id,country,location,name,lat,lng
ARCOS,AR,COS,Concepcion de la Sierra,-27.59,-55.31
ARCOU,AR,COU,Concepción del Uruguay,-32.29,-58.14
ARCPA,AR,CPA,Cipoletti,-38.55,-67.59
ARCPC,AR,CPC,San Martín de los Andes,-40.1,-71.21
ARCPG,AR,CPG,Carmen de Patagones,-40.79,-62.98
ARCPY,AR,CPY,Chimpay,-39.1,-66.09
ARCQO,AR,CQO,Campo Quijano,-24.55,-65.39
ARCRA,AR,CRA,Cevil Redondo,-26.47,-65.17
ARCRD,AR,CRD,Comodoro Rivadavia,-45.86,-67.47
ARCRL,AR,CRL,Canada Rosquin,-32.03,-61.36
ARCRO,AR,CRO,Campo Ramón,-27.28,-55
ARCRR,AR,CRR,Ceres,-29.88,-61.94
ARCRY,AR,CRY,Colonia Caroya,-31.02,-64.06
ARCSA,AR,CSA,Cabo San Antonio,-36.02,-56.34
ARCSL,AR,CSL,Casilda,-33.03,-61.1
ARCSN,AR,CSN,Capitán Sarmiento,-34.1,-59.48
ARCSO,AR,CSO,Campo Santo,-24.4,-65.06
ARCSS,AR,CSS,Chabás,-33.14,-61.21
ARCST,AR,CST,Cinco Saltos,-38.49,-68.04
ARCSZ,AR,CSZ,Coronel Suarez,-37.28,-61.55
ARCTA,AR,CTA,Tabay,-28.18,-58.17
ARCTC,AR,CTC,Catamarca,-28.46,-65.77
ARCTL,AR,CTL,Castelar,-34.39,-58.38
ARCTO,AR,CTO,Catrilo,-36.24,-63.25
ARCUA,AR,CUA,Cuatreros/Bahia Blanca,,
ARCUE,AR,CUE,Caucete,-31.39,-68.17
ARCUT,AR,CUT,Cutral-Có,-38.56,-69.14
ARCVH,AR,CVH,Caviahue,-37.86,-71.05
ARCVI,AR,CVI,Caleta Olivia,-46.47,-67.57
ARCVO,AR,CVO,Campo Viera,-27.23,-55.02
ARCVP,AR,CVP,Cevil Pozo,-26.51,-65.07
ARCVY,AR,CVY,Chivilcoy,-34.54,-60.02
ARCYA,AR,CYA,Yeruá,-31.28,-58.16
ARCYB,AR,CYB,City Bell,-34.51,-58.03
ARCZO,AR,CZO,Colazo,-31.55,-63.24
ARDCU,AR,DCU,Don Torcuato,-34.3,-58.38
ARDGU,AR,DGU,Del Guazu,-33.54,-58.52
ARDIX,AR,DIX,Daireaux,-36.36,-61.45
ARDKS,AR,DKS,Dock Sud,-34.22,-58.12
ARDME,AR,DME,Diamante,-24.29,-65.11
ARDOR,AR,DOR,Dorrego,-32.54,-68.45
ARDSU,AR,DSU,Dock Sur,-34.39,-58.2
AREBA,AR,EBA,Eugenio Bustos,-33.46,-69.04
AREBO,AR,EBO,El Bordo,-24.44,-65.06
AREEA,AR,EEA,Ensenada,-34.52,-57.53
AREHL,AR,EHL,El Bolsón,-41.58,-71.31
AREJO,AR,EJO,Nueve de Julio,-35.27,-60.53
ARELB,AR,ELB,El Bolsón,-27.55,-65.53
ARELO,AR,ELO,Eldorado,-26.4,-54.62
ARELP,AR,ELP,El Plumerillo,-32.5,-68.47
AREMX,AR,EMX,El Maitén,-42.03,-71.1
AREPA,AR,EPA,El Palomar,-34.32,-58.36
AREPL,AR,EPL,Espeleta,-34.46,-58.15
AREQS,AR,EQS,Esquel,-42.91,-71.32
ARESE,AR,ESE,Esteban Echeverría,-34.48,-58.28
ARESP,AR,ESP,Esperanza,-31.27,-60.56
ARETL,AR,ETL,El Trébol,-32.11,-61.43
ARETP,AR,ETP,El Talar de Pacheco,-34.27,-58.39
AREVA,AR,EVA,Ciudad Evita,-34.51,-58.54
AREZA,AR,EZA,Ezeiza,-34.5,-58.31
AREZE,AR,EZE,Ministro Pistarini Apt/Buenos Aires,-34.5,-58.31
ARFAM,AR,FAM,Famaillá,-27.03,-65.24
ARFBE,AR,FBE,Fray Luis Beltran,-33.01,-68.39
ARFEN,AR,FEN,Federación,-31,-57.54
ARFER,AR,FER,Fernández,-27.55,-63.54
ARFLB,AR,FLB,Fray Luis A. Beltrán,-32.47,-60.44
ARFLO,AR,FLO,Florida,-34.53,-58.49
ARFMA,AR,FMA,Formosa,-26.18,-58.17
ARFNS,AR,FNS,Funes,-32.55,-60.49
ARFRK,AR,FRK,Franck,-31.35,-60.56
ARFRR,AR,FRR,Ferreyra,-31.27,-64.06
ARFRT,AR,FRT,Frontera,-31.08,-62.48
ARFRY,AR,FRY,Freyre,-31.09,-62.05
ARFTE,AR,FTE,El Calafate,-50.16,-72.03
ARFVB,AR,FVB,Florencio Varela,-34.8,-58.27
ARGAR,AR,GAR,Garín,-34.25,-58.45
ARGBE,AR,GBE,General Belgrano,-35.46,-58.3
ARGBG,AR,GBG,Grand Bourg,-34.29,-58.43
ARGCA,AR,GCA,General Cabrera,-32.48,-63.52
ARGCR,AR,GCR,Godoy Cruz,-32.56,-68.5
ARGDG,AR,GDG,General Gutiérrez,-32.57,-68.47
ARGDL,AR,GDL,General Deheza,-32.44,-63.46
ARGEO,AR,GEO,Agrelo,-33.07,-68.53
ARGGL,AR,GGL,General Güemes,-24.4,-65.03
ARGGS,AR,GGS,Gobernador Gregores,-48.76,-70.23
ARGHU,AR,GHU,Gualeguaychú,-33.01,-58.31
ARGLS,AR,GLS,General Lagos,-33.06,-60.34
ARGLV,AR,GLV,General Lavalle,-36.24,-56.58
ARGMA,AR,GMA,General Madariaga,-36.59,-57.07
ARGNR,AR,GNR,General Roca,-39.02,-67.35
ARGOB,AR,GOB,Gobernador Benegas,-32.57,-68.51
ARGOC,AR,GOC,González Catán,-34.46,-58.37
ARGOD,AR,GOD,Gowland,-34.4,-59.21
ARGPC,AR,GPC,General Pacheco,-35.27,-58.39
ARGPO,AR,GPO,General Pico,-35.66,-63.75
ARGRB,AR,GRB,Granadero Baigorria,-32.51,-60.42
ARGRC,AR,GRC,Gobernador Roca,-27.11,-55.28
ARGRD,AR,GRD,General Rodríguez,-34.37,-58.57
ARGRM,AR,GRM,General Ramírez,-32.11,-60.12
ARGRU,AR,GRU,Garupá,-27.29,-55.5
ARGUM,AR,GUM,Güemes,-27.19,-65.2
ARGUR,AR,GUR,Guerrico,-33.4,-60.24
ARGUY,AR,GUY,Gualeguay,-33.09,-59.2
ARGVA,AR,GVA,General Alvear,-35,-67.39
ARGVL,AR,GVL,Gálvez,-32.01,-61.13
ARGYM,AR,GYM,Guaymallén,-32.54,-68.47
ARHAE,AR,HAE,Haedo,-34.38,-58.35
ARHER,AR,HER,Hernando,-32.25,-63.44
ARHIC,AR,HIC,Hickmann,-23.12,-63.34
ARHOS,AR,HOS,Chos Malal,-37.37,-70.27
ARHUG,AR,HUG,Hughes,-33.48,-61.2
ARHUM,AR,HUM,Humboldt,-31.25,-61.05
ARHUR,AR,HUR,Hurlingham,-34.36,-58.38
ARHVB,AR,HVB,Herrera Vegas,-36.05,-61.25
ARIAL,AR,IAL,Ingeniero Allan,-35.51,-58.12
ARIBY,AR,IBY,Ibicuy,-33.44,-59.1
ARICA,AR,ICA,Ireneo Portela,-33.58,-59.4
ARICV,AR,ICV,Isidro Casanova,-34.43,-58.34
ARIGB,AR,IGB,Ingeniero Jacobacci,-41.32,-69.54
ARIGI,AR,IGI,Ingeniero Giagnoni,-33.07,-68.25
ARIGR,AR,IGR,Iguazú,-25.34,-54.34
ARILH,AR,ILH,Ingeniero Luis A. Huergo,-39.05,-67.14
ARIMZ,AR,IMZ,Ingeniero Maschwitz,-34.22,-58.44
ARING,AR,ING,Lago Argentino,-50.34,-72.27
ARINW,AR,INW,Ingeniero White/Bahia Blanca,-38.47,-62.16
ARIQO,AR,IQO,Coquimbito,-32.58,-68.45
ARIRJ,AR,IRJ,La Rioja,-29.41,-66.85
ARITZ,AR,ITZ,Ituzaingo,-34.4,-58.4
ARJEC,AR,JEC,El Carril,-25.05,-65.28
ARJGR,AR,JGR,Gerli,-34.42,-58.23
ARJJL,AR,JJL,Ingeniero J. Allan,-34.53,-58.11
ARJLF,AR,JLF,Los Polvorines,-34.3,-58.41
ARJLS,AR,JLS,Jose Leon Suarez,-34.53,-58.57
ARJMG,AR,JMG,Manuel B. Gonnet,-34.51,-58.01
ARJMJ,AR,JMJ,Marcos Juarez,-32.42,-62.06
ARJNI,AR,JNI,Junín,-34.35,-60.58
ARJNR,AR,JNR,Navarro,-35.01,-59.16
ARJPT,AR,JPT,Pico Truncado,-46.48,-67.58
ARJPX,AR,JPX,Justiniano Posse,-32.53,-62.4
ARJPZ,AR,JPZ,José C. Paz,-34.3,-58.45
ARJRC,AR,JRC,Rio Colorado,-39.01,-64.05
ARJSM,AR,JSM,José de San Martín,-44.02,-70.29
ARJTR,AR,JTR,Etruria,-32.56,-63.15
ARJUA,AR,JUA,Juárez Celman,-31.16,-64.1
ARJUJ,AR,JUJ,Jujuy,-24.18,-65.29
ARJUN,AR,JUN,Junín de Los Andes,-39.56,-71.05
ARLAP,AR,LAP,Las Parejas,-32.41,-61.32
ARLAR,AR,LAR,La Reja,-34.38,-58.48
ARLAT,AR,LAT,La Tablada,-27.44,-64.12
ARLAV,AR,LAV,Lavalle,-28.12,-65.08
ARLBA,AR,LBA,Loberia,-38.09,-58.47
ARLBL,AR,LBL,Los Boulevares,-31.19,-64.13
ARLCH,AR,LCH,Los Charrúas,-31.1,-58.11
ARLCM,AR,LCM,La Cumbre,-38.12,-61.79
ARLCP,AR,LCP,Loncopué,-38.04,-70.37
ARLCR,AR,LCR,La Calera,-31.2,-64.2
ARLCS,AR,LCS,Las Catitas,-33.18,-68.02
ARLCT,AR,LCT,La Carlota,-33.26,-63.18
ARLCU,AR,LCU,Lujan de Cuyo,-33.03,-68.52
ARLDM,AR,LDM,Lomas del Mirador,-34.39,-58.32
ARLES,AR,LES,La Escondida,-27.07,-59.27
ARLFL,AR,LFL,La Falda,-31.05,-64.3
ARLFR,AR,LFR,Laferrere,-34.45,-58.35
ARLGN,AR,LGN,Luis Guillon,-34.48,-58.27
ARLGS,AR,LGS,Malargüe,-35.28,-69.35
ARLHE,AR,LHE,Las Heras,-32.51,-68.49
ARLHG,AR,LHG,Las Higueras,-33.06,-64.17
ARLHR,AR,LHR,Loma Hermosa,-34.32,-58.35
ARLHS,AR,LHS,Las Heras,-46.58,-68.92
ARLIM,AR,LIM,Lima,-34.03,-59.12
ARLLM,AR,LLM,La Consulta,-33.44,-69.07
ARLLO,AR,LLO,Llavallol,-34.47,-58.26
ARLLS,AR,LLS,Las Lomitas,-26.68,-64.57
ARLMC,AR,LMC,Lezama (Manuel J. Cobo),-35.52,-57.54
ARLMD,AR,LMD,Los Menucos,-47.22,-67.47
ARLMZ,AR,LMZ,Lomas de Zamora,-34.46,-58.23
ARLNO,AR,LNO,Leandro N. Alem,-27.36,-55.19
ARLNS,AR,LNS,Lanús,-34.42,-58.24
ARLPA,AR,LPA,La Paz,-30.45,-59.39
ARLPD,AR,LPD,Las Paredes,-34.35,-68.27
ARLPG,AR,LPG,La Plata,-34.51,-57.53
ARLPM,AR,LPM,La Paz,-33.28,-67.33
ARLPS,AR,LPS,Las Palmas,-34.01,-59.07
ARLQU,AR,LQU,La Quiaca,-22.06,-65.37
ARLRS,AR,LRS,León Rouges,-27.13,-65.32
ARLTA,AR,LTA,La Toma,-33.03,-65.37
ARLTV,AR,LTV,Alto Verde,-33.09,-67.21
ARLUJ,AR,LUJ,Luján,-34.34,-59.06
ARLUL,AR,LUL,Lules,-26.56,-65.21
ARLUQ,AR,LUQ,San Luis,-33.18,-66.21
ARLVL,AR,LVL,Las Varillas,-31.19,-64.17
ARLZG,AR,LZG,Luzuriaga,-32.57,-68.49
ARMAC,AR,MAC,Macachin,-37.08,-63.4
ARMAQ,AR,MAQ,Mainque,-39.04,-67.18
ARMAR,AR,MAR,Martínez,-34.29,-58.3
ARMCR,AR,MCR,Monte Cristo,-31.21,-63.57
ARMCS,AR,MCS,Monte Caseros,-30.24,-57.62
ARMDE,AR,MDE,Mataderos,-34.4,-58.3
ARMDQ,AR,MDQ,Mar del Plata,-38.03,-57.32
ARMDX,AR,MDX,Mercedes,-34.65,-59.43
ARMDZ,AR,MDZ,Mendoza,-32.88,-68.84
ARMED,AR,MED,Medanitos,-27.32,-67.36
ARMGA,AR,MGA,Maria Grande,-31.39,-59.54
ARMGD,AR,MGD,Magdalena,-35.01,-57.37
ARMIL,AR,MIL,Milagro,-31.01,-65.59
ARMJH,AR,MJH,Mariano J. Haedo,-34.38,-58.36
ARMJR,AR,MJR,Miramar,-46.28,-67.87
ARMML,AR,MML,Monte Maíz,-33.12,-62.36
ARMNT,AR,MNT,Monte Chingolo,-34.43,-58.21
ARMOC,AR,MOC,Mocoretá,-30.38,-57.58
ARMOQ,AR,MOQ,Moquehuá,-35.05,-59.48
ARMOR,AR,MOR,Moreno,-34.38,-58.47
ARMPO,AR,MPO,Campo Salto,-34.17,-60.14
ARMPU,AR,MPU,Maipú,-32.59,-68.48
ARMQD,AR,MQD,Maquinchao,-41.24,-68.7
ARMQO,AR,MQO,Monte Quemado,-25.48,-62.52
ARMRN,AR,MRN,Moron,-34.38,-58.37
ARMRO,AR,MRO,Melchor Romero,-34.56,-59.03
ARMRT,AR,MRT,Martin Coronado,-34.34,-58.35
ARMTC,AR,MTC,Montecarlo,-26.33,-54.45
ARMTH,AR,MTH,Matheu,-34.37,-58.83
ARMUN,AR,MUN,Munro,-34.32,-58.33
ARMYR,AR,MYR,Mayor Drummond,-33.01,-68.52
ARNCL,AR,NCL,Naschel,-52.55,-65.23
ARNEC,AR,NEC,Necochea,-38.55,-58.73
ARNES,AR,NES,General Enrique Mosconi,-22.36,-63.49
ARNIN,AR,NIN,Junin,-33.09,-68.29
ARNNA,AR,NNA,Nonogasta,-29.18,-67.3
ARNOG,AR,NOG,Nogoyá,-32.23,-59.47
ARNOS,AR,NOS,Molinos,-25.25,-66.19
ARNQN,AR,NQN,Neuquén,-38.57,-68.04
AROBA,AR,OBA,Oberá,-27.28,-55.07
AROCT,AR,OCT,Oncativo,-31.55,-63.4
ARODN,AR,ODN,Soldini,-33.02,-60.45
ARODR,AR,ODR,Open Door,-34.3,-59.05
AROES,AR,OES,San Antonio Oeste,-40.3,-65.48
AROLN,AR,OLN,Colonia Sarmiento,-36.31,-63.2
ARORA,AR,ORA,Oran,-27.19,-65.54
ARORE,AR,ORE,Caseros,-34.37,-58.32
AROVI,AR,OVI,Olavarría,-36.53,-60.2
AROYA,AR,OYA,Goya,-29.14,-59.26
AROYO,AR,OYO,Tres Arroyos,-38.23,-60.17
ARPAL,AR,PAL,Puerto Alumbrera,-32.39,-60.45
ARPAS,AR,PAS,Pasco,-32.45,-63.2
ARPBG,AR,PBG,Puerto Belgrano/Bahia Blanca,,
ARPCO,AR,PCO,Punta Colorada,-41.42,-65
ARPCY,AR,PCY,Pilcomayo,-23.87,-60.87
ARPDC,AR,PDC,Pampa del Castillo,-45.48,-68.05
ARPDM,AR,PDM,Pozo del Molle,-32.02,-62.55
ARPDT,AR,PDT,Piedritas,-34.45,-62.58
ARPED,AR,PED,Perdriel,-33.05,-68.53
ARPEH,AR,PEH,Pehuajó,-35.49,-61.54
ARPEL,AR,PEL,Puerto Eldorado,-26.21,-54.41
ARPGO,AR,PGO,Pergamino,-33.53,-60.34
ARPGU,AR,PGU,Pigue,-37.37,-62.25
ARPGV,AR,PGV,Puerto Galvan/Bahia Blanca,,
ARPLA,AR,PLA,Puerto Lavalle,-29.01,-59.11
ARPLO,AR,PLO,Punta Loyola,,
ARPLR,AR,PLR,Pilar,-34.26,-58.54
ARPLT,AR,PLT,Plottier,-38.58,-68.14
ARPLU,AR,PLU,Pedro Luro,-39.29,-62.41
ARPMA,AR,PMA,Palmira,-33.03,-68.34
ARPME,AR,PME,Punta Medanos,-36.5,-56.4
ARPML,AR,PML,Pérez Millán,-33.46,-60.06
ARPMN,AR,PMN,Puerto Mineral,-26.57,-55.08
ARPMO,AR,PMO,Puerto Madero,-34.36,-58.22
ARPMQ,AR,PMQ,Perito Moreno,-46.57,-70.93
ARPMY,AR,PMY,Puerto Madryn,-42.45,-65.02
ARPNL,AR,PNL,Puerto Nacional/Bahia Blanca,,
ARPOC,AR,POC,Pocitos,-28.51,-64.87
ARPOM,AR,POM,Poman,-28.24,-66.13
ARPP9,AR,PP9,Pablo Podestá,-34.36,-58.31
ARPPL,AR,PPL,Palpala,-24.15,-65.12
ARPQU,AR,PQU,Punta Quilla,,
ARPRA,AR,PRA,Paraná,-31.44,-60.32
ARPRQ,AR,PRQ,Presidente Roque Sáenz Peña,-34.33,-58.3
ARPRS,AR,PRS,Puerto Rosales/Bahia Blanca,-38.56,-62.04
ARPRZ,AR,PRZ,Perez,-32.59,-60.45
ARPSS,AR,PSS,Posadas,-27.36,-55.89
ARPTC,AR,PTC,Puerto Tirol,-27.23,-59.05
ARPTN,AR,PTN,Platanos,-34.46,-58.09
ARPUB,AR,PUB,Puerto Borghi,,
ARPUD,AR,PUD,Puerto Deseado,-47.45,-65.54
ARPUR,AR,PUR,Puerto Rico,-26.48,-55.02
ARPVA,AR,PVA,Punta de Vacas,-32.51,-69.45
ARPWA,AR,PWA,Puerto Wanda,-25.58,-54.36
ARQBR,AR,QBR,Quebracho/San Lorenzo,-32.39,-60.43
ARQLV,AR,QLV,Olivos,-34.51,-58.49
ARQPQ,AR,QPQ,Pinamar,-37.1,-56.85
ARQQN,AR,QQN,Quequén,-38.32,-58.42
ARQUI,AR,QUI,Quilmes,-34.43,-58.16
ARRAF,AR,RAF,Rafaela,-31.16,-61.29
ARRAM,AR,RAM,Ramallo,-33.48,-60
ARRCQ,AR,RCQ,Reconquista,-29.09,-59.39
ARRCU,AR,RCU,Río Cuarto,-33.08,-64.21
ARRDC,AR,RDC,Rodeo de la Cruz,-32.55,-68.44
ARRDE,AR,RDE,Remedios de Escalada,-34.44,-58.23
ARRDL,AR,RDL,Rosario de Lerma,-24.59,-65.35
ARRDM,AR,RDM,Ruiz de Montoya,-26.59,-55.03
ARRDR,AR,RDR,Rodeo del Medio,-32.59,-68.41
ARRDS,AR,RDS,Rincón de los Sauces,-37.35,-69.09
ARREL,AR,REL,Trelew,-43.25,-65.3
ARRES,AR,RES,Resistencia,-27.45,-58.98
ARRFN,AR,RFN,Rufino,-34.16,-62.42
ARRFO,AR,RFO,Rosario de la Frontera,-25.48,-64.58
ARRGA,AR,RGA,Río Grande,-53.47,-67.42
ARRGL,AR,RGL,Río Gallegos,-51.38,-69.13
ARRHD,AR,RHD,Río Hondo,-27.34,-64.57
ARRIC,AR,RIC,Rio Cullen,-52.48,-68.11
ARRIV,AR,RIV,Rivadavia,-33.11,-68.28
ARRLA,AR,RLA,Recalde,-36.39,-61.05
ARRLO,AR,RLO,Merlo,-32.21,-65.01
ARRMJ,AR,RMJ,Ramos Mejia,-34.39,-58.33
ARROC,AR,ROC,Puerto Ingeniero M. Rocca,-34.51,-57.56
ARROJ,AR,ROJ,Rojas,-34.11,-60.44
ARROL,AR,ROL,Roldán,-32.53,-60.54
ARROS,AR,ROS,Rosario,-32.57,-60.39
ARROY,AR,ROY,Río Mayo,-45.41,-70.16
ARRRS,AR,RRS,Sauce Viejo,-31.46,-60.51
ARRSA,AR,RSA,Santa Rosa,-36.62,-64.29
ARRSF,AR,RSF,Resinfor,-32.39,-60.44
ARRSG,AR,RSG,Rio Segundo,-31.39,-63.54
ARRTO,AR,RTO,Río Tercero,-32.1,-64.07
ARRWO,AR,RWO,Rawson,-43.18,-65.06
ARRXV,AR,RXV,San Carlos Centro,-31.44,-61.06
ARRYO,AR,RYO,Río Turbio,-51.32,-72.18
ARRZA,AR,RZA,Santa Cruz,-50.01,-68.25
ARSA2,AR,SA2,Santo Tome,-31.4,-60.46
ARSAA,AR,SAA,San Antonio de Arredondo,-31.29,-64.31
ARSAE,AR,SAE,San Antonio Este,-40.48,-64.44
ARSAG,AR,SAG,San Andrés de Giles,-34.27,-59.26
ARSAJ,AR,SAJ,San Jose,-32.11,-58.12
ARSAL,AR,SAL,Salto,-30.75,-57.97
ARSAN,AR,SAN,Santa Ana,-27.2,-55.35
ARSAO,AR,SAO,San Antonio de Areco,-34.15,-59.28
ARSAP,AR,SAP,San Antonio de Padua,-34.39,-58.41
ARSAR,AR,SAR,Sarandi,-34.4,-58.2
ARSAT,AR,SAT,San Martin,-34.34,-58.31
ARSCA,AR,SCA,San Carlos,-33.46,-69.02
ARSDE,AR,SDE,Santiago del Estero,-27.78,-64.25
ARSDR,AR,SDR,Salto de las Rosas,-34.43,-68.14
ARSFE,AR,SFE,San Fernando,-34.44,-58.57
ARSFN,AR,SFN,Santa Fe,-31.36,-60.41
ARSFO,AR,SFO,San Francisco,-31.25,-62.04
ARSFS,AR,SFS,San Francisco Solano,-34.46,-58.18
ARSFV,AR,SFV,San Fernando del Valle de Catamarca,-28.28,-65.46
ARSGV,AR,SGV,Sierra Grande,-41.6,-65.38
ARSIA,AR,SIA,Santa Isabel,-33.54,-61.42
ARSIG,AR,SIG,San Ignacio,-27.16,-55.34
ARSIS,AR,SIS,San Isidro,-34.28,-58.31
ARSJG,AR,SJG,San Jorge,-31.54,-61.52
ARSJL,AR,SJL,Puerto San Julian,-49.18,-67.43
ARSJM,AR,SJM,San José de Metán,-25.29,-64.57
ARSJO,AR,SJO,San Justo,-34.4,-58.33
ARSJR,AR,SJR,San Javier,-30.35,-59.57
ARSJV,AR,SJV,San Javier,-27.53,-55.08
ARSLA,AR,SLA,Salta,-24.78,-65.41
ARSLL,AR,SLL,Saladillo,-35.38,-59.46
ARSLO,AR,SLO,San Lorenzo,-47.23,-66.17
ARSLU,AR,SLU,Sta. Lucía,-31.32,-68.29
ARSMA,AR,SMA,San Martin,-32.43,-60.44
ARSMC,AR,SMC,San Miguel de Tucumán,-26.49,-65.12
ARSMG,AR,SMG,San Miguel,-34.28,-58.59
ARSMM,AR,SMM,San Miguel del Monte,-35.27,-58.48
ARSMR,AR,SMR,San Martin,-33.04,-68.28
ARSMT,AR,SMT,San Mateo,-27.49,-54.52
ARSNG,AR,SNG,San Agustin,-31.58,-64.22
ARSNN,AR,SNN,San Andres,-34.33,-58.31
ARSNP,AR,SNP,San Pedro,-33.4,-59.39
ARSNS,AR,SNS,San Nicolás de los Arroyos,-33.2,-60.14
ARSPD,AR,SPD,San Pedro,-33.41,-59.1
ARSSA,AR,SSA,San Salvador,-31.37,-58.3
ARSSJ,AR,SSJ,San Salvador de Jujuy,-24.11,-65.18
ARSSN,AR,SSN,San Sebastián,-53.18,-68.28
ARSST,AR,SST,Santa Teresita,-33.29,-60.26
ARSTA,AR,STA,Santa Rosa,-33.15,-68.09
ARSTL,AR,STL,Santa Lucia,-31.32,-68.29
ARSUI,AR,SUI,Suipacha,-34.46,-59.41
ARSUS,AR,SUS,Sunchales,-30.56,-61.34
ARSVE,AR,SVE,San Vicente,-26.37,-54.08
ARSZQ,AR,SZQ,Sáenz Peña,-34.36,-58.32
ARTAB,AR,TAB,Tablada,-34.42,-58.32
ARTDL,AR,TDL,Tandil,-37.32,-59.13
ARTEM,AR,TEM,Temperley,-34.45,-58.22
ARTEO,AR,TEO,Teodelina,-34.11,-61.32
ARTGR,AR,TGR,Tigre,-34.25,-58.35
ARTIC,AR,TIC,Ticino,-32.42,-63.27
ARTOR,AR,TOR,Tornquist,-38.06,-62.14
ARTOT,AR,TOT,Tortuguitas,-34.28,-58.45
ARTPL,AR,TPL,Tapiales,-34.42,-58.31
ARTPV,AR,TPV,Ranelagh,-34.48,-58.12
ARTRS,AR,TRS,Tristan Suarez,-34.51,-58.34
ARTTG,AR,TTG,Tartagal,-22.51,-63.79
ARTUC,AR,TUC,Tucumán,-26.49,-65.13
ARTUN,AR,TUN,Tunuyan,-33.34,-69.01
ARTVJ,AR,TVJ,Tafi Viejo,-26.44,-65.16
ARUAQ,AR,UAQ,San Juan,-47.18,-66.31
ARUKD,AR,UKD,Tapalque,-36.21,-60.01
ARULA,AR,ULA,San Julian,-49.18,-67.43
ARULP,AR,ULP,Uriburu,-36.3,-63.5
ARURA,AR,URA,Uranga,-33.16,-60.42
ARURD,AR,URD,Urdurrain,-32.41,-58.53
ARURH,AR,URH,Ugarteche,-33.13,-68.53
ARUSA,AR,USA,Uspallata,-32.35,-69.2
ARUSH,AR,USH,Ushuaia,-54.48,-68.18
ARUZU,AR,UZU,Curuzú Cuatiá,-29.47,-58.03
ARVAA,AR,VAA,Valentin Alsina,-34.4,-58.24
ARVAD,AR,VAD,Villa Adelina,-34.3,-58.32
ARVAL,AR,VAL,Vista Alegre,-38.45,-68.11
ARVBA,AR,VBA,Villa Ballester,-34.32,-58.33
ARVBS,AR,VBS,Villa Bosch,-34.35,-58.34
ARVCA,AR,VCA,Villa Canas,-34,-61.36
ARVCF,AR,VCF,Valcheta,-40.6,-65.99
ARVCH,AR,VCH,Vichigasta,-29.28,-67.3
ARVCL,AR,VCL,Villa Celina,-34.43,-58.29
ARVCN,AR,VCN,Villa Constitución,-33.14,-60.2
ARVCP,AR,VCP,Villa Carlos Paz,-31.24,-64.31
ARVDM,AR,VDM,Viedma,-40.8,-62.99
ARVDP,AR,VDP,Virrey del Pino,-34.5,-58.38
ARVDR,AR,VDR,Villa Dolores,-27.4,-55.91
ARVDY,AR,VDY,Larroque,-33.02,-59.01
ARVED,AR,VED,Vedia,-34.29,-61.33
ARVEL,AR,VEL,Villa Elisa,-32.1,-58.24
ARVFL,AR,VFL,Vista Flores,-33.38,-69.09
ARVGB,AR,VGB,Villa Galicia,-34.47,-58.23
ARVGG,AR,VGG,Villa Gobernador Galvez,-33.01,-60.37
ARVGS,AR,VGS,General Villegas,-35.03,-63.01
ARVHE,AR,VHE,Villa Hernandarias,-31.14,-59.59
ARVIA,AR,VIA,Victoria,-34.27,-58.32
ARVIL,AR,VIL,Viale,-31.52,-60
ARVIM,AR,VIM,Villa Madero,-34.41,-58.29
ARVIN,AR,VIN,Villa Insuperable,-34.4,-58.31
ARVLA,AR,VLA,Villalonga,-39.53,-62.35
ARVLD,AR,VLD,Villa Dominico,-34.41,-58.19
ARVLG,AR,VLG,Villa Gesell,-37.25,-56.96
ARVLI,AR,VLI,Villa la Angostura,-40.47,-71.4
ARVLL,AR,VLL,Villa Allende,-31.18,-64.18
ARVLO,AR,VLO,Vicente López,-34.31,-58.29
ARVLP,AR,VLP,Villa Paez,-31.23,-64.12
ARVLR,AR,VLR,Villa Rosa,-34.25,-58.52
ARVLU,AR,VLU,Luque,-31.39,-63.22
ARVLV,AR,VLV,Gobernador Crespo,-30.23,-60.25
ARVLY,AR,VLY,Villa Lynch,-36.36,-61.22
ARVLZ,AR,VLZ,Villa Luzuriaga,-34.39,-58.35
ARVMD,AR,VMD,Villa Mercedes,-33.67,-65.46
ARVME,AR,VME,Villa Mercedes,-33.4,-65.28
ARVMP,AR,VMP,Villa Maipu,-34.34,-58.31
ARVMR,AR,VMR,Villa María,-32.25,-63.15
ARVMZ,AR,VMZ,Villa Manzano,-30.24,-68.07
ARVNA,AR,VNA,Villa Nueva,-32.26,-63.15
ARVNT,AR,VNT,Venado Tuerto,-33.44,-61.58
ARVRE,AR,VRE,Villa Regina,-39.06,-67.05
ARVRS,AR,VRS,Villa del Rosario,-31.35,-63.32
ARVST,AR,VST,Vistalba,-33.01,-68.53
ARVTS,AR,VTS,Villa Tesei,-34.36,-58.38
ARVTT,AR,VTT,Villa del Totoral,-30.7,-64.06
ARWIL,AR,WIL,Wilde,-34.42,-58.19
ARWNL,AR,WNL,Jauregui,-34.36,-59.1
ARXLM,AR,XLM,Fuentes,-33.1,-61.05
ARXMV,AR,XMV,Pichanal,-24.24,-64.92
ARXMX,AR,XMX,Ledesma,-27.63,-63.01
ARXOS,AR,XOS,Mosconi,-39.09,-67.59
ARXPD,AR,XPD,San Pedro,-22.65,-65.12
